0;10;20;30;40;50;60;70;80;90;100;110;120;130;140;150;160;170;180;190;200;210;220;230;240;250;260;270;280;290;300;310;320;330;340;350;360;370;380;390;400;410;420;430;440;450;460;470;480;490;500;510;520;530;540;550;560;570;580;590;600;610;620;630;640;650;660;670;680;690;700;710;720;730;740;750;760;770;780;790;800;810;820;830;840;850;860;870;880;890;900;910;920;930;940;950;960;970;980;990;1000;1010;1020;1030;1040;1050;1060;1070;1080;1090;1100;1110;1120;1130;1140;1150;1160;1170;1180;1190;1200;1210;1220;1230;1240;1250;1260;1270;1280;1290;1300;1310;1320;1330;1340;1350;1360;1370;1380;1390;1400;1410;1420;1430;1440;1450;1460;1470;1480;1490;1500
0;1;1;1;1;1;2;2;2;2;2;3;5;5;7;10;13;16;19;24;29;34;41;49;58;76;92;117;146;176;225;267;334;393;488;605;728;882;1087;1351;1657;1994;2409;2897;3495;4197;4940;5845;6796;7777;8930;10072;11120;12224;13233;14139;14939;15587;16152;16636;16954;17233;17442;17588;17694;17779;17847;17896;17933;17967;17991;18006;18024;18034;18044;18049;18052;18053;18055;18055;18055;18055;18056;18056;18057;18057;18057;18058;18059;18059;18059;18057;18057;18057;18057;18057;18057;18057;18057;18057;18057;18057;18057;18057;18057;18058;18058;18058;18058;18058;18058;18058;18058;18058;18059;18059;18059;18059;18059;18059;18059;18059;18059;18060;18060;18060;18060;18061;18061;18061;18061;18061;18061;18061;18061;18061;18061;18061;18061;18061;18061;18061;18061;18061;18061;18061;18061;18061;18061;18061;18061
0;2;2;2;4;6;7;10;11;14;18;22;25;28;34;41;51;64;74;90;105;134;167;202;252;308;371;465;559;691;841;1019;1270;1543;1881;2301;2810;3390;4124;4979;5921;7084;8370;9743;11249;12810;14412;16009;17580;19033;20307;21468;22401;23174;23855;24407;24819;25122;25378;25558;25713;25827;25899;25963;26001;26026;26051;26074;26091;26100;26108;26115;26117;26120;26124;26125;26123;26123;26123;26123;26124;26125;26125;26126;26127;26127;26127;26127;26127;26127;26127;26127;26127;26127;26127;26127;26127;26127;26127;26127;26127;26127;26127;26127;26127;26127;26124;26124;26124;26124;26124;26124;26124;26124;26124;26124;26124;26124;26124;26124;26124;26123;26123;26123;26123;26123;26123;26124;26124;26124;26124;26124;26124;26124;26124;26124;26124;26124;26124;26124;26124;26124;26125;26125;26125;26125;26125;26125;26125;26125;26125
0;1;2;2;4;5;5;7;7;10;14;15;17;22;25;30;36;44;58;71;93;117;145;176;224;272;335;400;512;626;766;958;1182;1442;1765;2165;2648;3213;3854;4620;5513;6563;7788;9206;10650;12266;13932;15632;17248;18738;20161;21397;22428;23308;24076;24660;25159;25515;25811;26017;26178;26313;26427;26504;26559;26605;26637;26659;26680;26697;26706;26710;26715;26722;26725;26732;26734;26736;26737;26737;26738;26739;26739;26739;26740;26740;26740;26740;26740;26740;26740;26738;26738;26738;26738;26738;26738;26738;26738;26738;26738;26739;26739;26739;26739;26739;26737;26737;26737;26737;26737;26737;26737;26737;26737;26737;26737;26737;26737;26737;26737;26735;26735;26735;26735;26735;26735;26735;26735;26735;26735;26735;26735;26735;26735;26735;26733;26733;26733;26733;26733;26734;26734;26734;26734;26734;26734;26734;26734;26734;26734
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;3;3;3;3;5;5;8;9;13;15;18;23;30;33;41;46;55;69;87;109;137;169;201;248;296;351;420;510;611;728;863;989;1134;1262;1402;1548;1712;1842;1958;2053;2128;2201;2242;2278;2309;2336;2350;2361;2368;2374;2378;2384;2390;2391;2395;2396;2397;2398;2398;2398;2398;2398;2398;2398;2398;2398;2398;2399;2399;2399;2399;2399;2399;2399;2399;2399;2399;2399;2399;2399;2399;2399;2398;2398;2398;2398;2398;2398;2398;2398;2398;2398;2398;2398;2398;2398;2398;2398;2398;2398;2398;2398;2398;2398;2398;2398;2398;2399;2399;2399;2399;2399;2399;2399;2399;2399;2399;2399;2399;2399;2399;2399;2399;2399;2399;2399;2399
0;1;1;1;1;1;1;2;2;2;2;2;3;3;4;5;5;6;7;8;8;9;11;13;16;18;24;32;41;54;67;79;101;124;161;193;243;292;372;452;560;692;850;1048;1281;1562;1889;2265;2722;3280;3869;4526;5301;6127;6979;7874;8753;9591;10410;11175;11837;12416;12862;13238;13542;13777;13983;14124;14224;14299;14372;14420;14443;14473;14493;14509;14525;14538;14545;14547;14554;14561;14562;14564;14564;14564;14564;14565;14566;14568;14568;14568;14568;14568;14568;14569;14569;14569;14569;14569;14569;14569;14569;14569;14569;14569;14567;14567;14567;14567;14567;14567;14567;14567;14567;14567;14567;14567;14567;14567;14567;14568;14568;14569;14569;14569;14569;14569;14569;14569;14569;14569;14569;14569;14569;14569;14567;14567;14567;14567;14567;14567;14567;14568;14568;14568;14568;14569;14569;14569;14569
0;1;1;1;1;2;2;4;4;5;5;6;11;12;17;25;30;36;44;54;62;73;89;109;130;156;197;228;274;331;413;495;618;753;929;1160;1404;1710;2112;2594;3156;3832;4653;5564;6623;7777;9109;10555;12072;13614;15194;16716;18208;19568;20783;21781;22631;23309;23878;24321;24654;24898;25100;25255;25369;25452;25508;25556;25588;25611;25629;25645;25653;25659;25665;25672;25672;25674;25677;25677;25677;25680;25681;25681;25681;25681;25681;25681;25681;25681;25681;25681;25681;25681;25681;25681;25681;25681;25681;25681;25681;25681;25681;25681;25681;25681;25680;25680;25680;25680;25680;25680;25680;25680;25680;25680;25680;25680;25680;25680;25680;25679;25679;25679;25680;25680;25680;25681;25681;25681;25681;25681;25681;25681;25681;25681;25681;25681;25681;25681;25681;25681;25681;25681;25681;25681;25681;25681;25681;25681;25681
0;1;2;2;3;3;3;5;5;9;12;16;19;25;35;41;56;71;84;104;126;161;193;244;316;376;457;576;730;888;1099;1361;1663;2032;2487;3034;3691;4461;5314;6407;7550;8872;10406;11990;13721;15454;17264;18929;20537;22037;23299;24416;25409;26199;26849;27325;27690;27995;28232;28422;28549;28637;28703;28759;28797;28826;28850;28871;28888;28897;28901;28902;28907;28910;28913;28914;28913;28915;28915;28915;28915;28915;28915;28915;28915;28915;28915;28915;28915;28915;28915;28911;28911;28911;28911;28911;28911;28911;28911;28911;28911;28911;28912;28912;28912;28912;28910;28910;28910;28910;28910;28910;28910;28910;28910;28910;28910;28910;28910;28910;28910;28909;28909;28909;28910;28910;28910;28910;28910;28910;28910;28910;28910;28910;28910;28910;28910;28910;28910;28910;28910;28910;28910;28910;28911;28911;28911;28911;28911;28911;28911
0;1;1;2;2;3;4;6;7;8;10;12;16;20;23;33;36;48;57;75;93;120;150;188;229;284;340;416;524;653;813;987;1212;1485;1812;2208;2678;3235;3952;4814;5824;6882;8142;9600;11141;12845;14683;16542;18285;20002;21588;23011;24219;25274;26112;26799;27350;27743;28058;28314;28495;28644;28736;28818;28872;28898;28921;28940;28957;28968;28979;28986;28990;28996;29002;29007;29008;29011;29011;29011;29011;29011;29011;29011;29011;29011;29011;29011;29011;29011;29011;29011;29011;29011;29011;29011;29011;29011;29011;29011;29011;29013;29013;29013;29013;29013;29014;29014;29014;29014;29014;29014;29014;29014;29014;29014;29014;29014;29014;29014;29014;29013;29013;29013;29013;29013;29013;29014;29014;29014;29014;29014;29014;29014;29014;29014;29012;29012;29012;29012;29012;29015;29015;29015;29015;29015;29016;29016;29016;29016;29016
0;1;1;1;1;1;1;1;1;2;2;2;2;3;3;3;4;4;7;8;10;14;18;20;22;28;33;43;56;67;80;100;125;157;193;240;292;370;466;568;681;841;1031;1258;1560;1893;2286;2746;3333;3964;4639;5416;6314;7289;8253;9264;10231;11208;12108;12903;13591;14240;14747;15137;15467;15708;15905;16065;16162;16247;16315;16360;16399;16424;16441;16458;16469;16484;16495;16496;16500;16501;16502;16505;16507;16507;16507;16507;16507;16507;16507;16507;16507;16508;16508;16509;16509;16509;16509;16509;16509;16509;16509;16509;16509;16509;16507;16507;16507;16507;16507;16507;16507;16507;16507;16507;16507;16507;16507;16507;16507;16508;16508;16508;16508;16508;16508;16508;16508;16508;16508;16508;16508;16508;16508;16508;16508;16508;16508;16508;16508;16508;16508;16508;16508;16509;16509;16509;16509;16509;16509
0;2;2;2;2;2;2;3;4;4;7;10;13;17;22;26;32;41;53;66;85;105;129;156;198;241;308;377;469;584;723;900;1122;1369;1662;2059;2529;3068;3711;4495;5373;6353;7543;8803;10271;11885;13454;15109;16671;18160;19500;20741;21817;22657;23386;23984;24457;24788;25035;25237;25390;25506;25599;25661;25700;25725;25755;25781;25798;25809;25814;25821;25823;25827;25828;25830;25830;25831;25831;25832;25834;25834;25834;25834;25834;25834;25834;25834;25834;25834;25834;25833;25833;25833;25833;25833;25833;25833;25833;25833;25833;25833;25833;25833;25833;25833;25832;25832;25832;25832;25832;25832;25832;25832;25832;25832;25832;25832;25832;25832;25832;25828;25829;25829;25829;25829;25829;25829;25829;25829;25830;25830;25830;25830;25830;25830;25829;25829;25829;25829;25829;25829;25829;25829;25829;25829;25829;25829;25829;25829;25829
0;1;1;1;1;2;2;2;2;2;2;3;4;4;5;5;9;13;15;20;25;29;37;45;59;68;85;102;129;154;189;235;288;339;423;530;655;802;997;1230;1498;1826;2243;2750;3336;4043;4817;5763;6877;8068;9466;10988;12614;14338;16009;17677;19233;20715;21980;23116;24109;24857;25484;25964;26349;26655;26883;27039;27162;27244;27332;27374;27419;27450;27476;27501;27508;27522;27535;27548;27550;27550;27551;27555;27557;27558;27558;27558;27559;27559;27559;27558;27558;27558;27558;27558;27558;27558;27558;27558;27558;27558;27559;27559;27559;27559;27557;27558;27558;27558;27558;27558;27558;27558;27558;27558;27558;27558;27558;27558;27558;27557;27557;27557;27557;27557;27557;27557;27557;27558;27558;27558;27558;27558;27558;27558;27558;27558;27558;27558;27558;27558;27559;27559;27559;27559;27559;27559;27559;27559;27559
0;1;1;1;1;2;2;3;4;7;7;10;14;18;21;27;32;40;50;63;87;101;124;153;191;236;293;357;425;524;662;812;1004;1226;1514;1863;2303;2779;3392;4111;4977;6006;7169;8480;9970;11593;13281;15119;16923;18755;20410;22013;23422;24667;25723;26552;27250;27842;28299;28643;28887;29098;29246;29357;29431;29495;29543;29581;29602;29622;29637;29641;29649;29653;29657;29658;29657;29658;29660;29662;29662;29663;29663;29663;29664;29664;29666;29666;29666;29666;29666;29663;29663;29663;29663;29663;29663;29663;29663;29663;29663;29663;29664;29665;29665;29665;29664;29664;29664;29664;29664;29664;29665;29665;29665;29665;29665;29665;29665;29665;29665;29663;29663;29663;29663;29663;29663;29663;29663;29663;29663;29663;29663;29663;29663;29664;29663;29663;29663;29663;29663;29664;29664;29664;29664;29664;29664;29664;29664;29664;29664
