0;10;20;30;40;50;60;70;80;90;100;110;120;130;140;150;160;170;180;190;200;210;220;230;240;250;260;270;280;290;300;310;320;330;340;350;360;370;380;390;400;410;420;430;440;450;460;470;480;490;500;510;520;530;540;550;560;570;580;590;600;610;620;630;640;650;660;670;680;690;700;710;720;730;740;750;760;770;780;790;800;810;820;830;840;850;860;870;880;890;900;910;920;930;940;950;960;970;980;990;1000;1010;1020;1030;1040;1050;1060;1070;1080;1090;1100;1110;1120;1130;1140;1150;1160;1170;1180;1190;1200;1210;1220;1230;1240;1250;1260;1270;1280;1290;1300;1310;1320;1330;1340;1350;1360;1370;1380;1390;1400;1410;1420;1430;1440;1450;1460;1470;1480;1490;1500
0;2;2;2;3;5;6;7;9;14;18;20;25;29;39;49;61;73;95;116;152;194;247;307;384;496;613;751;924;1140;1409;1739;2120;2664;3225;3866;4649;5599;6629;7812;9189;10655;12223;13857;15552;17235;18793;20263;21562;22689;23686;24456;25079;25600;25953;26284;26515;26692;26822;26921;27003;27063;27105;27137;27161;27173;27184;27195;27199;27203;27207;27210;27211;27211;27212;27214;27216;27216;27216;27217;27217;27218;27218;27218;27218;27218;27219;27219;27219;27219;27219;27217;27217;27217;27218;27218;27218;27218;27218;27218;27218;27218;27218;27218;27218;27219;27217;27217;27217;27217;27217;27217;27217;27217;27217;27217;27217;27217;27217;27217;27217;27216;27216;27216;27216;27216;27216;27216;27216;27216;27216;27216;27216;27216;27216;27216;27213;27213;27213;27213;27213;27213;27213;27213;27213;27213;27213;27213;27213;27213;27213
0;1;1;1;2;2;4;5;5;5;6;7;8;10;11;15;19;22;25;31;36;47;60;71;84;110;134;160;206;248;303;391;496;607;748;919;1133;1381;1694;2064;2495;3049;3657;4343;5222;6205;7253;8385;9605;10915;12271;13564;14831;15925;16968;17851;18645;19285;19800;20183;20490;20753;20952;21074;21171;21254;21303;21345;21381;21406;21419;21435;21444;21451;21456;21459;21459;21461;21462;21462;21464;21465;21466;21468;21469;21469;21469;21470;21470;21470;21470;21470;21470;21470;21470;21470;21470;21470;21470;21470;21470;21470;21470;21471;21471;21472;21472;21472;21472;21472;21472;21472;21472;21472;21472;21472;21472;21472;21472;21472;21472;21470;21471;21471;21471;21471;21471;21471;21471;21471;21471;21471;21471;21471;21471;21471;21471;21471;21471;21471;21471;21471;21471;21471;21471;21471;21471;21471;21471;21471;21471
0;2;2;2;3;4;5;7;11;13;16;24;26;31;38;51;62;79;103;124;151;196;237;297;375;457;557;685;859;1035;1261;1537;1891;2278;2788;3381;4095;4925;5940;7116;8396;9863;11359;13052;14881;16699;18515;20192;21822;23286;24488;25548;26362;27021;27575;28021;28355;28606;28804;28957;29067;29157;29228;29284;29332;29359;29382;29395;29406;29413;29415;29421;29424;29424;29428;29428;29428;29428;29428;29428;29428;29428;29428;29429;29429;29429;29429;29429;29429;29429;29429;29427;29427;29427;29427;29427;29427;29427;29427;29427;29427;29427;29427;29427;29429;29429;29429;29429;29429;29429;29429;29429;29429;29429;29429;29429;29429;29429;29429;29429;29429;29428;29428;29429;29429;29429;29429;29429;29429;29429;29429;29429;29429;29429;29429;29429;29428;29428;29428;29428;29428;29428;29430;29430;29430;29430;29430;29430;29430;29430;29430
0;2;2;2;2;2;2;2;3;3;4;5;5;8;9;12;13;15;16;19;23;27;34;40;51;66;90;107;141;180;216;276;344;428;506;625;765;940;1164;1435;1740;2144;2565;3167;3770;4514;5392;6323;7451;8580;9760;11024;12218;13400;14511;15514;16425;17191;17857;18368;18795;19109;19356;19565;19733;19829;19914;19975;20031;20067;20095;20111;20122;20136;20143;20146;20155;20162;20162;20163;20163;20164;20165;20167;20168;20168;20169;20169;20169;20169;20169;20168;20168;20168;20168;20168;20168;20168;20168;20168;20168;20169;20170;20170;20170;20170;20170;20170;20170;20170;20170;20170;20170;20170;20170;20170;20170;20170;20170;20170;20170;20170;20170;20170;20170;20170;20170;20170;20170;20170;20170;20170;20170;20170;20170;20170;20170;20170;20170;20170;20170;20170;20170;20170;20170;20171;20171;20171;20171;20171;20171
0;1;1;2;2;3;4;4;5;6;9;13;15;22;25;39;44;47;67;86;107;129;158;196;244;303;389;468;575;713;897;1100;1357;1661;2034;2471;3021;3680;4452;5326;6340;7531;8856;10327;11890;13552;15223;17002;18654;20194;21594;22729;23797;24699;25379;25938;26384;26728;27001;27195;27358;27472;27573;27629;27678;27720;27742;27764;27781;27794;27800;27810;27815;27820;27823;27825;27826;27826;27826;27826;27826;27827;27827;27827;27827;27827;27827;27827;27827;27827;27827;27826;27826;27826;27826;27826;27826;27826;27826;27826;27826;27827;27827;27828;27829;27829;27828;27829;27829;27829;27829;27829;27829;27829;27829;27829;27829;27829;27829;27829;27829;27827;27828;27828;27828;27828;27828;27828;27828;27828;27828;27828;27828;27828;27828;27828;27828;27828;27828;27828;27828;27828;27828;27828;27828;27828;27828;27828;27828;27828;27828
0;1;1;2;2;3;3;4;5;7;10;11;16;19;27;33;41;53;64;83;101;133;158;189;249;299;373;454;548;690;861;1056;1275;1556;1912;2337;2873;3492;4241;5105;6074;7244;8452;9940;11409;12970;14521;16115;17654;19030;20289;21410;22299;23048;23714;24213;24600;24910;25136;25309;25427;25523;25597;25652;25693;25713;25729;25740;25752;25760;25773;25779;25780;25784;25785;25786;25784;25784;25784;25785;25785;25785;25785;25787;25787;25787;25787;25787;25787;25787;25787;25786;25786;25786;25786;25786;25786;25786;25786;25786;25786;25786;25786;25786;25786;25786;25785;25785;25785;25785;25785;25785;25785;25785;25785;25785;25785;25785;25785;25785;25785;25784;25784;25784;25784;25784;25784;25784;25784;25784;25784;25784;25784;25784;25784;25784;25782;25782;25782;25782;25782;25782;25782;25782;25782;25782;25783;25783;25783;25783;25783
0;1;1;1;2;2;2;2;2;3;4;4;4;5;6;7;8;10;11;12;18;18;24;30;41;44;58;68;87;104;127;162;198;238;292;353;445;556;672;831;1023;1276;1557;1910;2309;2764;3354;4048;4803;5657;6662;7734;8891;10095;11264;12427;13618;14628;15536;16290;16932;17512;17947;18294;18589;18789;18941;19063;19158;19231;19291;19334;19362;19383;19401;19410;19418;19431;19432;19441;19442;19445;19445;19446;19446;19447;19447;19447;19448;19448;19448;19447;19447;19447;19447;19447;19447;19447;19447;19447;19447;19447;19447;19447;19447;19447;19446;19446;19446;19446;19446;19446;19446;19446;19446;19446;19446;19446;19446;19446;19446;19446;19446;19446;19446;19446;19446;19446;19446;19446;19447;19447;19447;19447;19447;19447;19445;19445;19445;19445;19445;19445;19445;19445;19445;19445;19445;19445;19445;19445;19445
0;1;1;1;1;1;1;1;2;2;2;2;3;3;4;5;5;8;9;11;14;19;20;25;35;43;53;68;81;94;120;147;185;233;283;357;441;546;682;833;1042;1305;1601;1957;2402;2934;3530;4271;5142;6046;7067;8372;9646;11008;12403;13844;15230;16475;17650;18662;19546;20344;20888;21339;21702;21977;22189;22347;22474;22569;22650;22685;22726;22759;22781;22796;22805;22819;22829;22833;22835;22840;22841;22845;22846;22849;22849;22849;22849;22849;22849;22849;22849;22849;22849;22849;22849;22849;22849;22849;22850;22850;22850;22850;22850;22851;22851;22851;22851;22851;22851;22851;22851;22851;22851;22851;22851;22851;22851;22851;22851;22852;22852;22852;22852;22852;22852;22852;22852;22852;22852;22852;22852;22852;22852;22852;22852;22852;22852;22852;22852;22852;22852;22852;22853;22854;22854;22854;22854;22854;22854
0;1;1;1;1;2;2;4;5;5;6;7;10;10;12;16;21;25;31;40;47;57;76;92;113;145;179;217;270;341;423;534;659;803;998;1216;1490;1838;2243;2727;3315;3998;4795;5764;6837;8035;9330;10739;12236;13802;15307;16799;18129;19346;20413;21330;22111;22743;23214;23563;23861;24084;24255;24372;24470;24535;24580;24625;24656;24683;24696;24716;24723;24726;24738;24742;24742;24745;24747;24747;24747;24748;24750;24750;24751;24751;24752;24752;24752;24752;24752;24751;24751;24751;24751;24751;24751;24751;24751;24751;24751;24751;24751;24753;24753;24753;24751;24751;24751;24751;24751;24751;24751;24751;24751;24751;24751;24751;24751;24751;24751;24751;24751;24751;24751;24751;24752;24752;24752;24752;24752;24752;24752;24752;24752;24752;24750;24750;24750;24750;24750;24750;24750;24750;24750;24750;24751;24751;24751;24751;24751
0;1;1;1;2;2;3;4;6;8;12;14;18;23;30;37;46;59;74;97;116;145;183;220;277;338;430;522;642;789;983;1183;1448;1797;2193;2660;3229;3945;4805;5768;6871;8125;9523;11041;12674;14398;16139;17800;19453;20941;22223;23432;24433;25252;25905;26434;26863;27174;27407;27584;27714;27793;27858;27922;27964;27987;28006;28021;28030;28036;28044;28050;28053;28055;28059;28060;28059;28059;28060;28061;28062;28062;28063;28063;28063;28064;28064;28064;28064;28064;28064;28063;28063;28063;28063;28063;28063;28063;28063;28063;28063;28064;28066;28066;28066;28066;28066;28066;28066;28066;28066;28066;28066;28066;28066;28066;28066;28066;28066;28066;28066;28066;28066;28066;28066;28066;28066;28066;28066;28066;28066;28066;28066;28066;28066;28066;28065;28065;28065;28065;28065;28065;28065;28065;28065;28065;28065;28065;28065;28065;28065
