0;10;20;30;40;50;60;70;80;90;100;110;120;130;140;150;160;170;180;190;200;210;220;230;240;250;260;270;280;290;300;310;320;330;340;350;360;370;380;390;400;410;420;430;440;450;460;470;480;490;500;510;520;530;540;550;560;570;580;590;600;610;620;630;640;650;660;670;680;690;700;710;720;730;740;750;760;770;780;790;800;810;820;830;840;850;860;870;880;890;900;910;920;930;940;950;960;970;980;990;1000;1010;1020;1030;1040;1050;1060;1070;1080;1090;1100;1110;1120;1130;1140;1150;1160;1170;1180;1190;1200;1210;1220;1230;1240;1250;1260;1270;1280;1290;1300;1310;1320;1330;1340;1350;1360;1370;1380;1390;1400;1410;1420;1430;1440;1450;1460;1470;1480;1490;1500
0;1;1;1;1;1;1;1;1;1;1;2;2;4;5;5;7;8;9;11;14;17;23;29;34;44;50;61;77;97;118;146;183;223;277;337;407;479;576;683;809;926;1073;1230;1383;1538;1662;1782;1913;2011;2097;2164;2228;2260;2303;2329;2344;2359;2366;2377;2386;2391;2397;2398;2401;2402;2402;2403;2404;2404;2404;2405;2407;2407;2407;2407;2408;2408;2408;2408;2408;2408;2408;2408;2408;2408;2408;2408;2408;2408;2408;2408;2408;2408;2408;2408;2408;2408;2408;2408;2408;2408;2408;2408;2408;2408;2408;2408;2408;2408;2408;2408;2408;2408;2409;2409;2409;2409;2409;2409;2409;2409;2409;2409;2409;2409;2409;2409;2410;2410;2410;2410;2410;2410;2410;2410;2410;2410;2410;2410;2410;2410;2410;2410;2410;2410;2411;2411;2411;2411;2411
0;1;1;1;1;1;1;1;1;1;1;2;2;3;4;4;5;8;9;11;12;17;19;23;25;34;43;51;65;78;97;126;153;197;234;290;356;448;536;647;783;961;1151;1378;1662;1985;2330;2691;3076;3477;3881;4289;4698;5026;5347;5624;5872;6101;6260;6407;6503;6569;6632;6681;6714;6745;6761;6778;6793;6803;6807;6811;6812;6814;6815;6816;6817;6817;6817;6817;6817;6818;6818;6818;6818;6818;6818;6818;6818;6818;6818;6817;6817;6817;6817;6817;6817;6817;6817;6817;6817;6817;6817;6817;6817;6817;6817;6817;6817;6817;6817;6817;6817;6817;6818;6818;6818;6818;6818;6818;6818;6818;6818;6818;6818;6818;6818;6818;6818;6818;6818;6818;6818;6818;6818;6818;6818;6818;6818;6818;6818;6818;6818;6818;6818;6818;6818;6818;6818;6818;6818
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;3;6;7;8;10;11;13;15;17;20;25;33;36;43;47;58;71;80;94;103;124;145;171;200;230;258;289;312;340;370;393;400;409;425;431;438;448;454;455;458;458;462;462;462;462;462;462;462;462;462;462;462;462;462;462;462;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;459;459;459;459;459;459;459;459;459;459;459;459;459;459;459;459;459;459;459;459;459;459;459;459;459;459;459;459;459;459;459;459;459;459;459;459;459;460;460;460;460;460;460;460;460
0;1;1;1;1;1;1;1;1;1;1;1;2;2;3;4;4;5;7;8;9;11;12;14;20;23;28;37;45;59;69;85;102;132;154;179;222;282;343;428;527;645;775;948;1137;1365;1624;1903;2233;2565;2936;3312;3689;4032;4372;4692;4969;5198;5419;5549;5685;5765;5843;5902;5936;5976;6003;6024;6036;6042;6055;6059;6065;6070;6073;6074;6078;6079;6079;6079;6079;6080;6081;6081;6081;6081;6081;6081;6081;6081;6081;6081;6081;6081;6081;6081;6081;6081;6081;6081;6081;6082;6082;6082;6082;6082;6082;6082;6082;6082;6082;6082;6082;6082;6082;6082;6082;6082;6082;6082;6082;6082;6082;6082;6082;6082;6082;6083;6083;6083;6083;6083;6083;6083;6083;6083;6082;6082;6082;6082;6082;6082;6082;6082;6082;6082;6082;6082;6082;6082;6082
0;1;1;1;1;1;1;1;1;1;1;1;1;2;2;3;4;5;5;6;7;9;10;13;13;18;22;27;30;38;49;63;73;87;109;129;153;182;224;264;315;376;437;531;608;696;775;857;940;1018;1095;1155;1206;1237;1280;1312;1326;1341;1347;1357;1361;1361;1364;1368;1371;1373;1376;1376;1377;1378;1378;1378;1378;1378;1378;1378;1378;1378;1378;1378;1378;1378;1378;1378;1378;1378;1379;1380;1380;1380;1380;1380;1380;1380;1380;1380;1380;1380;1381;1381;1381;1381;1381;1381;1381;1381;1381;1381;1382;1382;1382;1382;1382;1382;1382;1382;1382;1382;1382;1382;1382;1382;1382;1382;1382;1382;1382;1382;1382;1382;1382;1382;1382;1382;1382;1382;1382;1382;1382;1382;1382;1382;1382;1382;1382;1382;1382;1382;1382;1382;1382
0;1;1;1;1;1;1;1;1;1;1;2;2;3;3;4;4;5;7;9;11;14;19;24;29;38;44;54;67;81;108;125;154;193;239;287;351;415;491;603;725;849;998;1173;1374;1561;1750;1934;2119;2289;2451;2575;2670;2766;2846;2904;2955;3001;3037;3056;3078;3084;3093;3097;3101;3107;3109;3112;3113;3113;3114;3115;3116;3116;3116;3116;3116;3116;3116;3117;3117;3117;3117;3117;3117;3117;3117;3117;3117;3117;3117;3117;3117;3117;3117;3117;3117;3117;3117;3117;3117;3117;3117;3117;3117;3117;3117;3117;3117;3117;3117;3117;3117;3117;3117;3117;3117;3117;3117;3117;3117;3116;3116;3116;3116;3116;3116;3116;3116;3116;3116;3116;3116;3116;3116;3116;3116;3116;3116;3116;3117;3117;3117;3117;3117;3117;3117;3117;3117;3118;3118
0;1;1;1;1;1;1;1;1;1;1;1;1;2;2;4;6;6;7;7;9;11;14;16;19;23;27;31;41;47;62;80;96;116;145;183;217;277;339;404;493;629;780;946;1155;1422;1722;2062;2445;2891;3390;3927;4488;5070;5644;6254;6770;7251;7723;8083;8432;8695;8919;9093;9230;9328;9412;9472;9515;9559;9586;9605;9617;9628;9634;9641;9643;9648;9652;9653;9655;9656;9660;9661;9661;9661;9662;9662;9663;9663;9663;9662;9662;9662;9662;9662;9662;9662;9662;9662;9662;9662;9662;9663;9663;9664;9664;9664;9664;9664;9664;9664;9664;9664;9664;9664;9664;9664;9664;9664;9664;9664;9664;9664;9665;9666;9666;9666;9666;9666;9666;9666;9666;9666;9666;9666;9665;9665;9665;9665;9665;9665;9666;9666;9666;9666;9666;9666;9666;9666;9666
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;3;4;5;6;8;10;11;16;18;25;30;35;43;54;62;77;95;113;130;165;196;243;290;360;435;535;648;808;985;1181;1410;1664;1932;2216;2556;2880;3214;3521;3830;4103;4344;4578;4748;4909;5022;5096;5169;5219;5245;5268;5288;5304;5310;5319;5327;5332;5334;5336;5339;5342;5343;5344;5345;5345;5345;5345;5347;5347;5347;5347;5347;5347;5346;5346;5346;5346;5346;5346;5346;5346;5346;5346;5346;5346;5346;5346;5346;5346;5346;5346;5346;5346;5346;5346;5346;5346;5346;5346;5346;5346;5346;5346;5346;5346;5346;5346;5348;5348;5348;5348;5348;5348;5348;5348;5348;5348;5348;5348;5348;5348;5348;5348;5348;5348;5348;5348;5348;5348;5348;5348;5348;5348
0;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;3;4;5;6;7;7;9;13;15;20;23;28;38;49;60;69;92;116;149;180;226;271;324;400;492;603;718;846;1000;1164;1383;1599;1846;2087;2307;2543;2754;2964;3116;3271;3386;3470;3537;3585;3629;3654;3674;3692;3703;3713;3725;3731;3736;3741;3746;3748;3750;3752;3752;3754;3755;3756;3756;3756;3756;3756;3756;3756;3756;3757;3757;3757;3757;3757;3757;3757;3757;3757;3757;3757;3757;3758;3758;3759;3759;3759;3759;3759;3759;3760;3760;3761;3761;3761;3761;3761;3761;3761;3761;3761;3761;3761;3761;3761;3761;3761;3761;3761;3761;3761;3761;3761;3761;3761;3761;3761;3762;3762;3763;3763;3762;3762;3762;3762;3762;3762;3762;3762;3762;3762;3762;3762;3762;3762;3762
0;1;1;1;1;1;1;1;1;1;1;1;2;2;2;3;4;6;6;8;9;9;11;12;13;14;19;25;31;36;44;56;67;84;100;126;153;188;220;271;322;373;424;486;543;609;689;761;819;880;930;975;1004;1045;1083;1104;1124;1141;1149;1153;1156;1156;1161;1162;1162;1165;1165;1166;1166;1166;1167;1167;1168;1168;1169;1169;1169;1169;1169;1169;1169;1169;1169;1169;1169;1169;1169;1169;1169;1169;1169;1169;1169;1169;1169;1169;1169;1169;1169;1169;1169;1169;1169;1169;1169;1169;1170;1170;1170;1170;1170;1170;1170;1170;1170;1170;1170;1170;1170;1170;1170;1170;1170;1170;1170;1170;1170;1170;1170;1170;1170;1170;1170;1170;1170;1170;1170;1170;1170;1170;1170;1170;1170;1170;1170;1170;1170;1170;1170;1170;1170
