0;10;20;30;40;50;60;70;80;90;100;110;120;130;140;150;160;170;180;190;200;210;220;230;240;250;260;270;280;290;300;310;320;330;340;350;360;370;380;390;400;410;420;430;440;450;460;470;480;490;500;510;520;530;540;550;560;570;580;590;600;610;620;630;640;650;660;670;680;690;700;710;720;730;740;750;760;770;780;790;800;810;820;830;840;850;860;870;880;890;900;910;920;930;940;950;960;970;980;990;1000;1010;1020;1030;1040;1050;1060;1070;1080;1090;1100;1110;1120;1130;1140;1150;1160;1170;1180;1190;1200;1210;1220;1230;1240;1250;1260;1270;1280;1290;1300;1310;1320;1330;1340;1350;1360;1370;1380;1390;1400;1410;1420;1430;1440;1450;1460;1470;1480;1490;1500
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;3;4;4;6;6;7;7;10;14;17;22;26;30;34;42;57;65;78;91;110;134;153;176;196;216;243;272;299;310;322;338;347;353;362;366;372;374;377;381;382;382;383;383;384;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385;385
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;3;5;6;7;8;9;12;15;17;22;26;30;38;45;62;81;91;111;125;155;190;227;265;321;389;449;515;600;685;768;834;926;998;1060;1126;1173;1210;1239;1266;1285;1296;1311;1323;1329;1333;1336;1341;1344;1345;1346;1347;1349;1350;1350;1351;1351;1351;1351;1351;1351;1351;1351;1351;1351;1351;1352;1352;1352;1352;1352;1352;1352;1352;1352;1352;1352;1352;1352;1352;1352;1352;1352;1352;1352;1352;1353;1353;1353;1354;1354;1354;1354;1354;1354;1354;1354;1354;1354;1354;1354;1354;1354;1354;1354;1354;1354;1354;1354;1354;1354;1354;1354;1354;1354;1354;1354;1354;1354;1354;1354;1354;1354;1354;1354;1355;1355;1355;1355;1356;1356
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;4;5;6;6;9;10;11;13;14;15;18;20;24;30;33;37;41;42;50;51;52;54;57;57;60;61;61;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;63;63;63;63;63;63;63;63;63;63;63;63;63
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;3;3;4;6;7;11;15;17;19;24;30;37;42;54;68;80;106;130;159;196;245;302;367;453;539;661;796;949;1118;1311;1495;1714;1930;2161;2380;2570;2752;2914;3051;3158;3250;3332;3396;3434;3460;3485;3508;3519;3529;3539;3544;3549;3550;3552;3554;3557;3558;3558;3559;3560;3560;3560;3560;3560;3560;3560;3560;3560;3560;3560;3560;3560;3560;3560;3560;3560;3560;3560;3560;3560;3560;3560;3560;3560;3560;3560;3560;3560;3560;3560;3560;3560;3560;3560;3560;3561;3561;3561;3561;3561;3561;3561;3561;3561;3561;3561;3561;3561;3561;3561;3561;3561;3561;3561;3561;3561;3561;3561;3561;3561;3561;3561;3561;3561;3561;3561;3561;3561;3561;3561;3561;3561
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;3;4;5;7;7;10;12;14;17;17;19;24;28;38;47;60;74;95;118;146;174;211;256;309;360;413;477;536;595;656;700;752;788;827;858;883;903;918;930;937;947;952;957;959;963;965;966;968;968;968;968;968;968;969;969;969;969;969;969;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970;970
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;3;3;5;6;9;14;16;20;23;31;36;41;47;60;79;90;111;135;162;189;233;276;326;371;431;474;539;599;650;701;752;785;834;861;878;891;900;911;921;927;930;932;936;938;940;941;941;941;941;942;943;943;944;944;944;944;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;943;944;944;944;944;944;944;944;944;944;944;944;944;944;944;944;944;944;944;944;944;944;944;944
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;3;3;3;3;4;5;6;7;10;12;16;22;27;33;43;51;61;76;85;107;130;149;183;209;251;286;335;385;424;479;532;583;628;662;687;713;739;758;770;780;791;794;795;798;802;803;805;806;806;808;808;808;808;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;809;810;810;810;810;810;810;810;810;810;810;810;810;811;811
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;3;4;5;7;10;11;15;21;25;30;31;38;44;59;64;77;94;110;129;166;207;256;308;366;437;519;606;706;823;927;1032;1138;1225;1305;1372;1438;1492;1534;1578;1606;1627;1641;1652;1660;1663;1665;1667;1667;1667;1668;1668;1668;1668;1668;1668;1668;1669;1669;1669;1669;1669;1669;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1671;1671;1671;1671;1671;1671;1671;1671;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1674;1674;1674;1674;1674;1674;1674;1674;1674;1674;1674;1674;1674;1674;1674;1674;1674;1674
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;3;4;6;7;9;11;13;15;18;22;29;35;40;51;67;80;93;119;142;175;213;263;308;375;440;503;583;655;735;819;892;958;1021;1075;1120;1160;1183;1214;1228;1240;1258;1265;1272;1277;1283;1286;1288;1290;1291;1291;1292;1292;1293;1295;1296;1296;1296;1296;1296;1296;1296;1297;1297;1297;1297;1297;1297;1297;1297;1297;1297;1297;1297;1297;1297;1297;1297;1297;1297;1297;1298;1298;1299;1299;1299;1299;1299;1299;1299;1299;1299;1300;1300;1300;1300;1300;1300;1300;1300;1300;1300;1300;1300;1301;1301;1301;1301;1301;1301;1301;1301;1301;1301;1301;1301;1301;1301;1301;1301;1301;1301;1301;1301;1301;1301;1301;1301;1301;1301;1301
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;3;4;4;5;10;11;13;15;19;23;26;31;38;52;69;87;100;121;149;186;213;254;303;350;393;445;504;556;600;644;692;725;756;784;798;810;823;830;837;841;846;848;850;852;853;856;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;858;858;858;858;858;858;858;858;858;858;858;858;858;858;858;858;858;858;858;858;858;858;858;858;858;858;858;858;858;858;858;858;858;858
