time,median
0,0.0
10,1.0
20,2.0
30,2.0
40,2.0
50,2.0
60,3.0
70,4.0
80,5.0
90,5.0
100,6.0
110,7.0
120,9.0
130,12.0
140,14.0
150,17.0
160,21.0
170,27.0
180,33.0
190,42.0
200,49.0
210,59.0
220,76.0
230,91.0
240,121.0
250,147.0
260,189.0
270,234.0
280,302.0
290,377.0
300,465.0
310,585.0
320,736.0
330,912.0
340,1133.0
350,1376.0
360,1684.0
370,2081.0
380,2553.0
390,3100.0
400,3753.0
410,4568.0
420,5531.0
430,6589.0
440,7818.0
450,9254.0
460,10754.0
470,12410.0
480,14247.0
490,16005.0
500,17828.0
510,19482.0
520,21151.0
530,22648.0
540,23971.0
550,25188.0
560,26198.0
570,26948.0
580,27598.0
590,28139.0
600,28612.0
610,28999.0
620,29289.0
630,29433.0
640,29491.0
650,29619.0
660,29691.0
670,29718.0
680,29737.0
690,29749.0
700,29788.0
710,29830.0
720,29839.0
730,29856.0
740,29878.0
750,29891.0
760,29902.0
770,29914.0
780,29923.0
790,29925.0
800,29926.0
810,29927.0
820,29928.0
830,29929.0
840,29929.0
850,29925.0
860,29926.0
870,29929.0
880,29927.0
890,29927.0
900,29927.0
910,29927.0
920,29928.0
930,29928.0
940,29929.0
950,29929.0
960,29929.0
970,29929.0
980,29929.0
990,29929.0
1000,29928.0
