time,median
0,0.0
10,2.0
20,2.0
30,2.0
40,3.0
50,4.0
60,4.0
70,4.0
80,6.0
90,6.0
100,8.0
110,10.0
120,11.0
130,14.0
140,18.0
150,23.0
160,29.0
170,33.0
180,44.0
190,54.0
200,64.0
210,83.0
220,102.0
230,131.0
240,156.0
250,191.0
260,238.0
270,290.0
280,361.0
290,444.0
300,552.0
310,676.0
320,837.0
330,1042.0
340,1271.0
350,1558.0
360,1927.0
370,2366.0
380,2860.0
390,3490.0
400,4216.0
410,5084.0
420,6009.0
430,7126.0
440,8323.0
450,9655.0
460,11102.0
470,12610.0
480,14198.0
490,15804.0
500,17268.0
510,18660.0
520,19847.0
530,20905.0
540,21796.0
550,22506.0
560,23094.0
570,23476.0
580,23874.0
590,24108.0
600,24273.0
610,24407.0
620,24512.0
630,24581.0
640,24641.0
650,24674.0
660,24701.0
670,24734.0
680,24744.0
690,24746.0
700,24748.0
710,24751.0
720,24754.0
730,24755.0
740,24755.0
750,24756.0
760,24757.0
770,24757.0
780,24757.0
790,24757.0
800,24757.0
810,24758.0
820,24758.0
830,24758.0
840,24758.0
850,24758.0
860,24758.0
870,24758.0
880,24758.0
890,24758.0
900,24758.0
910,24757.0
920,24757.0
930,24757.0
940,24757.0
950,24757.0
960,24757.0
970,24757.0
980,24757.0
990,24757.0
1000,24757.0
1010,24758.0
1020,24758.0
1030,24758.0
1040,24758.0
1050,24759.0
1060,24759.0
1070,24759.0
1080,24759.0
1090,24759.0
1100,24759.0
1110,24759.0
1120,24759.0
1130,24759.0
1140,24759.0
1150,24759.0
1160,24759.0
1170,24759.0
1180,24759.0
1190,24759.0
1200,24759.0
1210,24757.0
1220,24757.0
1230,24757.0
1240,24757.0
1250,24757.0
1260,24757.0
1270,24757.0
1280,24757.0
1290,24757.0
1300,24757.0
1310,24757.0
1320,24757.0
1330,24757.0
1340,24757.0
1350,24757.0
1360,24757.0
1370,24757.0
1380,24757.0
1390,24757.0
1400,24757.0
1410,24757.0
1420,24757.0
1430,24757.0
1440,24757.0
1450,24757.0
1460,24757.0
1470,24757.0
1480,24757.0
1490,24757.0
1500,24757.0
