0;10;20;30;40;50;60;70;80;90;100;110;120;130;140;150;160;170;180;190;200;210;220;230;240;250;260;270;280;290;300;310;320;330;340;350;360;370;380;390;400;410;420;430;440;450;460;470;480;490;500;510;520;530;540;550;560;570;580;590;600;610;620;630;640;650;660;670;680;690;700;710;720;730;740;750;760;770;780;790;800;810;820;830;840;850;860;870;880;890;900;910;920;930;940;950;960;970;980;990;1000;1010;1020;1030;1040;1050;1060;1070;1080;1090;1100;1110;1120;1130;1140;1150;1160;1170;1180;1190;1200;1210;1220;1230;1240;1250;1260;1270;1280;1290;1300;1310;1320;1330;1340;1350;1360;1370;1380;1390;1400;1410;1420;1430;1440;1450;1460;1470;1480;1490;1500
0;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;3;3;3;5;6;8;9;13;16;21;25;33;40;48;58;70;92;108;141;165;220;258;321;389;477;566;675;788;895;1025;1172;1293;1437;1547;1667;1794;1899;1989;2060;2114;2163;2208;2241;2267;2285;2294;2304;2314;2319;2321;2323;2328;2329;2329;2329;2330;2330;2331;2331;2331;2331;2331;2331;2331;2331;2331;2331;2331;2331;2331;2331;2331;2331;2332;2332;2332;2332;2333;2333;2333;2333;2333;2333;2333;2333;2333;2333;2333;2333;2333;2333;2333;2333;2333;2333;2333;2333;2333;2333;2333;2333;2334;2334;2334;2334;2334;2334;2334;2334;2334;2334;2334;2334;2334;2335;2335;2335;2335;2335;2335;2335;2335;2335;2335;2335;2335;2335;2335;2335;2335;2336;2336;2336;2336
0;1;1;1;1;1;1;1;1;1;1;2;2;2;3;3;3;3;4;5;6;8;10;14;15;20;22;30;36;45;51;60;82;97;119;149;183;221;277;337;417;505;618;736;888;1067;1271;1487;1718;1969;2223;2486;2741;2993;3227;3437;3618;3799;3925;4018;4103;4165;4206;4239;4257;4281;4292;4302;4310;4315;4322;4324;4324;4329;4332;4334;4334;4337;4338;4338;4338;4338;4338;4338;4339;4339;4339;4339;4339;4339;4340;4340;4340;4340;4340;4340;4340;4340;4340;4340;4340;4340;4340;4340;4341;4341;4340;4340;4340;4340;4340;4340;4340;4340;4340;4341;4341;4341;4341;4341;4341;4341;4341;4341;4341;4341;4341;4341;4341;4341;4341;4341;4341;4341;4341;4341;4340;4340;4340;4340;4340;4340;4340;4340;4340;4340;4340;4340;4340;4341;4341
0;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;4;5;5;7;9;11;14;15;20;27;34;41;48;64;85;106;136;170;210;259;323;403;498;620;755;931;1126;1375;1667;2054;2478;2961;3484;4090;4741;5438;6190;6973;7761;8546;9209;9806;10329;10788;11174;11498;11743;11964;12125;12242;12332;12400;12461;12503;12531;12554;12566;12579;12585;12592;12597;12600;12601;12603;12603;12603;12605;12605;12605;12605;12605;12605;12605;12605;12605;12604;12604;12604;12604;12604;12604;12604;12604;12604;12604;12604;12604;12605;12605;12605;12605;12605;12605;12605;12605;12605;12605;12605;12605;12605;12605;12605;12605;12605;12605;12606;12606;12606;12606;12606;12606;12606;12606;12606;12606;12606;12606;12606;12606;12606;12606;12606;12606;12606;12606;12606;12606;12606;12606;12606;12606;12606;12606;12606;12606
0;1;1;1;1;1;1;1;1;1;1;2;2;2;2;3;3;3;4;5;6;6;8;9;10;14;15;22;25;30;39;48;63;75;90;111;133;159;194;232;279;343;398;476;535;616;708;795;878;943;1036;1105;1175;1223;1266;1297;1318;1342;1352;1365;1370;1374;1376;1379;1385;1386;1388;1391;1393;1395;1396;1397;1397;1398;1398;1398;1398;1398;1398;1398;1398;1398;1398;1398;1398;1398;1398;1398;1398;1398;1398;1398;1398;1398;1398;1398;1398;1398;1398;1398;1398;1398;1398;1398;1399;1400;1400;1400;1400;1400;1400;1400;1400;1400;1400;1400;1400;1400;1400;1400;1400;1400;1400;1400;1400;1400;1400;1400;1400;1400;1401;1401;1401;1401;1401;1401;1401;1401;1401;1401;1401;1401;1401;1401;1401;1401;1401;1401;1401;1401;1401
0;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;3;3;5;7;9;11;13;16;23;27;31;38;47;62;73;87;112;139;171;221;261;331;414;493;595;716;855;1013;1215;1413;1635;1877;2147;2416;2668;2943;3204;3408;3613;3776;3917;4032;4119;4186;4248;4295;4318;4337;4351;4361;4370;4375;4382;4383;4383;4384;4387;4391;4391;4391;4391;4391;4391;4391;4392;4392;4392;4392;4392;4392;4394;4394;4394;4394;4394;4395;4395;4395;4395;4395;4395;4395;4395;4395;4395;4395;4395;4396;4396;4396;4396;4396;4396;4396;4396;4396;4396;4396;4396;4396;4396;4396;4396;4396;4396;4396;4396;4396;4397;4397;4397;4397;4398;4398;4398;4398;4398;4399;4399;4399;4399;4399;4399;4399;4399;4399;4399;4399;4399;4399;4399;4399;4399;4399;4399
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;3;4;4;6;7;11;12;17;24;29;35;46;61;68;90;115;135;158;184;218;261;316;365;420;480;543;614;668;717;775;810;840;876;906;926;939;944;952;959;965;968;970;972;976;977;979;980;980;980;980;980;980;980;980;980;980;980;980;980;980;980;980;980;980;980;980;980;980;980;980;980;980;981;982;982;982;982;982;982;982;982;982;982;983;983;983;983;983;983;983;983;983;983;983;983;983;983;983;983;983;983;983;983;983;983;983;983;983;983;983;983;983;983;983;983;983;983;983;983;983;983;983;983;983;983;983;983;983;984;984;984;984
0;1;1;1;1;1;1;1;1;1;1;2;2;2;2;3;4;4;5;6;8;10;11;16;20;23;31;42;48;58;79;90;123;147;186;233;285;357;439;541;664;813;973;1169;1421;1658;1957;2291;2699;3085;3519;3965;4439;4855;5259;5618;5963;6232;6457;6652;6810;6929;7018;7084;7139;7191;7228;7254;7271;7291;7305;7311;7315;7320;7321;7323;7324;7325;7326;7326;7327;7328;7329;7329;7330;7330;7331;7331;7331;7331;7331;7331;7331;7331;7331;7331;7331;7331;7331;7331;7331;7331;7331;7331;7331;7331;7331;7331;7331;7331;7331;7331;7331;7331;7331;7331;7331;7331;7331;7331;7331;7331;7331;7331;7331;7332;7332;7332;7332;7332;7332;7332;7332;7332;7332;7332;7332;7332;7332;7332;7332;7332;7332;7332;7332;7332;7332;7332;7332;7332;7332
0;1;1;1;1;1;1;1;1;1;1;2;2;4;7;8;11;19;22;26;34;37;47;60;72;88;112;137;166;203;245;306;378;462;550;671;817;966;1143;1352;1601;1850;2122;2384;2682;2957;3231;3483;3690;3907;4060;4191;4297;4377;4441;4492;4531;4558;4586;4602;4610;4621;4629;4638;4644;4647;4651;4654;4655;4656;4657;4657;4658;4658;4658;4658;4659;4659;4659;4659;4659;4659;4659;4659;4659;4659;4660;4660;4660;4660;4660;4660;4660;4660;4660;4660;4660;4660;4660;4660;4660;4660;4660;4660;4660;4660;4660;4660;4660;4660;4660;4660;4660;4660;4660;4660;4660;4660;4660;4660;4660;4660;4660;4660;4660;4660;4660;4660;4660;4660;4660;4661;4661;4661;4661;4661;4661;4661;4661;4661;4661;4661;4661;4661;4661;4661;4661;4661;4661;4661;4661
0;1;1;1;1;1;1;1;1;1;1;2;2;3;5;5;6;7;8;11;15;20;22;27;33;41;48;58;65;88;104;133;170;207;267;326;397;478;598;709;851;1018;1218;1465;1730;2042;2370;2710;3072;3426;3784;4129;4458;4706;4935;5136;5292;5412;5495;5571;5616;5665;5697;5724;5750;5764;5773;5782;5790;5796;5800;5802;5802;5803;5803;5803;5804;5806;5807;5807;5807;5807;5807;5807;5807;5807;5807;5807;5807;5807;5807;5806;5806;5806;5806;5806;5806;5806;5806;5806;5806;5806;5806;5806;5806;5806;5805;5805;5806;5806;5806;5806;5806;5806;5807;5807;5808;5808;5808;5808;5808;5808;5808;5808;5808;5808;5808;5808;5808;5808;5808;5808;5808;5808;5808;5808;5808;5808;5808;5808;5808;5808;5808;5808;5808;5808;5808;5808;5808;5808;5808
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;3;3;5;5;5;7;10;14;15;23;28;32;40;48;59;70;85;102;127;148;179;221;265;318;367;442;517;602;675;745;828;901;965;1026;1079;1129;1164;1190;1208;1232;1244;1259;1269;1281;1285;1293;1293;1295;1298;1299;1300;1301;1302;1303;1304;1304;1304;1304;1304;1304;1304;1304;1304;1304;1304;1304;1304;1304;1304;1304;1304;1304;1304;1304;1304;1305;1305;1305;1305;1305;1305;1305;1305;1305;1305;1305;1305;1305;1305;1305;1305;1305;1305;1305;1305;1305;1305;1305;1305;1305;1305;1306;1306;1306;1306;1306;1306;1306;1306;1306;1306;1306;1307;1307;1307;1307;1307;1307;1307;1307;1307;1307;1307;1307;1307;1307;1307;1307;1307;1307;1307;1307
