time,median
0,0.0
10,1.0
20,1.0
30,1.0
40,1.0
50,1.0
60,1.0
70,1.0
80,1.0
90,1.0
100,1.0
110,1.0
120,1.0
130,1.0
140,1.0
150,1.0
160,1.0
170,1.0
180,1.0
190,1.0
200,1.0
210,1.0
220,1.0
230,1.0
240,1.0
250,1.0
260,1.0
270,1.0
280,1.0
290,1.0
300,1.0
310,1.0
320,1.0
330,2.0
340,2.0
350,2.0
360,3.0
370,3.0
380,4.0
390,4.0
400,7.0
410,7.0
420,8.0
430,9.0
440,10.0
450,12.0
460,16.0
470,17.0
480,19.0
490,22.0
500,24.0
510,26.0
520,27.0
530,29.0
540,32.0
550,32.0
560,32.0
570,32.0
580,33.0
590,34.0
600,34.0
610,34.0
620,34.0
630,34.0
640,35.0
650,35.0
660,35.0
670,35.0
680,35.0
690,35.0
700,35.0
710,35.0
720,35.0
730,35.0
740,35.0
750,35.0
760,35.0
770,35.0
780,35.0
790,35.0
800,35.0
810,35.0
820,35.0
830,35.0
840,35.0
850,35.0
860,35.0
870,35.0
880,35.0
890,35.0
900,35.0
910,35.0
920,35.0
930,35.0
940,35.0
950,35.0
960,35.0
970,35.0
980,35.0
990,35.0
1000,35.0
1010,35.0
1020,35.0
1030,35.0
1040,35.0
1050,35.0
1060,35.0
1070,35.0
1080,35.0
1090,35.0
1100,35.0
1110,35.0
1120,35.0
1130,35.0
1140,35.0
1150,35.0
1160,35.0
1170,35.0
1180,35.0
1190,35.0
1200,35.0
1210,35.0
1220,35.0
1230,35.0
1240,35.0
1250,35.0
1260,35.0
1270,35.0
1280,35.0
1290,35.0
1300,35.0
1310,35.0
1320,35.0
1330,35.0
1340,35.0
1350,35.0
1360,35.0
1370,35.0
1380,35.0
1390,35.0
1400,35.0
1410,35.0
1420,35.0
1430,35.0
1440,35.0
1450,35.0
1460,35.0
1470,35.0
1480,35.0
1490,35.0
1500,35.0
