0;10;20;30;40;50;60;70;80;90;100;110;120;130;140;150;160;170;180;190;200;210;220;230;240;250;260;270;280;290;300;310;320;330;340;350;360;370;380;390;400;410;420;430;440;450;460;470;480;490;500;510;520;530;540;550;560;570;580;590;600;610;620;630;640;650;660;670;680;690;700;710;720;730;740;750;760;770;780;790;800;810;820;830;840;850;860;870;880;890;900;910;920;930;940;950;960;970;980;990;1000;1010;1020;1030;1040;1050;1060;1070;1080;1090;1100;1110;1120;1130;1140;1150;1160;1170;1180;1190;1200;1210;1220;1230;1240;1250;1260;1270;1280;1290;1300;1310;1320;1330;1340;1350;1360;1370;1380;1390;1400;1410;1420;1430;1440;1450;1460;1470;1480;1490;1500
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;3;3;4;5;6;6;7;10;13;15;17;23;30;35;46;59;67;85;103;122;146;171;202;242;269;296;329;366;391;423;446;477;493;513;528;536;542;545;553;556;557;559;560;561;561;561;561;561;561;561;561;561;561;561;561;561;561;561;561;561;561;561;561;561;561;561;561;561;562;562;562;562;562;562;562;562;562;562;562;562;562;562;562;562;562;562;562;562;562;562;562;562;562;563;563;563;563;563;563;563;563;563;563;563;563;563;563;563;563;563;563;563;563;563;563;563;563;563;563;563;563;563;563;563
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;4;5;8;10;17;19;27;32;37;45;52;65;78;93;104;128;149;176;221;271;317;378;442;524;609;697;782;870;962;1046;1128;1201;1258;1300;1336;1362;1388;1412;1427;1441;1447;1451;1456;1456;1458;1458;1459;1460;1460;1460;1461;1462;1462;1463;1463;1463;1463;1463;1463;1463;1463;1463;1463;1463;1463;1463;1463;1463;1463;1463;1463;1463;1463;1463;1463;1463;1463;1463;1463;1463;1463;1463;1463;1463;1463;1464;1464;1464;1464;1464;1464;1465;1465;1465;1465;1465;1465;1465;1465;1465;1465;1465;1465;1465;1466;1466;1466;1466;1466;1466;1466;1466;1466;1466;1466;1466;1466;1466;1466;1466;1466;1466;1466;1466;1466;1466;1466;1466;1466;1466
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;3;3;4;5;6;8;9;11;15;17;20;25;31;34;41;50;65;73;92;109;128;150;178;213;246;279;327;371;417;459;504;545;576;607;636;665;687;711;719;729;734;742;747;752;754;756;758;758;758;758;758;759;759;759;759;759;759;759;759;759;759;759;759;759;759;759;759;759;759;759;759;759;759;760;760;760;760;760;760;760;760;760;760;760;760;760;761;761;761;761;761;761;761;761;761;761;761;761;761;761;761;761;761;761;761;761;761;761;762;762;762;762;762;762;762;762;762;762;762;762;762;763;763;763;763;763;763;763;763;763;763
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;3;3;3;4;4;6;6;7;8;11;13;13;17;20;24;30;37;44;63;74;87;105;125;149;182;217;256;295;341;387;429;477;527;562;603;631;658;684;703;714;729;735;741;746;747;753;754;754;754;754;754;755;755;755;755;755;755;755;755;755;755;755;755;755;755;755;755;755;755;755;755;755;755;755;755;755;755;755;755;755;755;755;755;755;755;755;755;755;755;755;755;755;755;755;755;755;755;755;756;756;756;756;756;756;756;756;756;756;756;756;756;756;756;756;756;756;756;756;756;756;756;756;756;756;756;756;756;756;756
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;4;6;7;9;13;18;22;24;32;44;51;64;73;86;110;140;174;220;267;330;404;487;595;721;859;1033;1228;1424;1645;1880;2141;2395;2615;2808;3014;3196;3338;3470;3580;3653;3706;3751;3794;3816;3841;3857;3867;3873;3882;3885;3893;3893;3893;3895;3897;3898;3899;3900;3900;3900;3900;3900;3900;3900;3901;3901;3901;3901;3901;3901;3901;3901;3901;3901;3901;3901;3901;3901;3901;3901;3901;3901;3902;3902;3902;3902;3902;3902;3901;3901;3901;3901;3901;3901;3901;3901;3901;3901;3901;3901;3901;3901;3902;3901;3901;3901;3901;3901;3901;3902;3902;3902;3902;3902;3902;3902;3902;3902;3902;3902;3902;3902;3902;3902;3902;3902;3902;3902;3902;3902;3902;3902;3902
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;3;3;4;5;6;8;13;16;19;24;29;34;40;47;56;67;81;88;99;111;123;131;139;148;158;166;176;181;185;186;186;186;187;187;188;189;190;190;190;190;190;190;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;191;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;3;3;4;5;6;6;8;12;17;22;27;34;42;55;69;97;115;146;179;224;267;314;383;453;546;656;755;881;1010;1131;1258;1389;1494;1624;1733;1818;1894;1958;2016;2058;2101;2122;2133;2149;2161;2167;2169;2172;2174;2177;2179;2179;2181;2181;2182;2184;2184;2184;2185;2185;2185;2185;2185;2185;2185;2185;2185;2185;2185;2185;2185;2185;2185;2185;2185;2185;2185;2185;2185;2185;2185;2185;2185;2185;2185;2185;2185;2185;2185;2185;2186;2186;2186;2186;2186;2186;2186;2186;2186;2186;2186;2186;2185;2186;2186;2186;2186;2186;2186;2186;2186;2186;2186;2186;2186;2186;2186;2186;2186;2186;2186;2186;2186;2186;2186;2186;2186;2186;2186;2186;2186;2186
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;3;4;5;6;10;12;16;17;21;25;29;37;49;58;77;91;111;128;163;193;222;262;310;355;394;434;482;517;555;586;616;644;664;684;700;707;713;719;721;724;726;727;727;728;729;729;729;730;730;730;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;731;732;732;732;732;732;732;732;732;731;731;731;731;731;731;731;731;731;731;731;731;731;731;732
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;3;4;5;5;5;6;6;7;9;13;14;21;27;34;43;55;66;83;100;117;142;169;195;230;275;322;364;424;468;530;574;639;691;737;789;824;847;866;882;891;903;913;919;922;924;927;928;930;932;933;933;933;933;933;933;933;934;934;934;934;934;934;934;934;934;934;934;934;934;934;935;935;935;935;935;935;935;935;935;935;935;935;935;935;935;935;935;935;935;935;936;936;936;936;936;936;936;936;936;936;936;936;936;936;936;936;936;936;936;936;936;936;936;936;936;936;936;936;936;936;936;936;936;936;936;936;936;936;936;936;936;936
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;3;6;7;8;10;14;15;21;27;37;45;58;70;90;113;141;171;208;254;311;382;450;544;677;832;984;1184;1388;1616;1877;2137;2396;2679;2932;3155;3374;3568;3734;3871;3976;4065;4133;4193;4235;4264;4285;4309;4320;4330;4341;4344;4352;4358;4361;4364;4365;4367;4368;4368;4368;4368;4368;4370;4370;4370;4371;4371;4371;4371;4371;4371;4371;4370;4370;4370;4370;4370;4370;4370;4370;4370;4370;4370;4370;4370;4372;4372;4371;4371;4371;4371;4371;4371;4371;4371;4371;4371;4371;4371;4371;4371;4371;4372;4372;4373;4373;4373;4373;4373;4373;4373;4373;4374;4374;4374;4374;4374;4374;4374;4374;4374;4374;4374;4374;4374;4374;4374;4374;4374;4374;4374;4374
