time,median
0,0.0
10,1.0
20,1.0
30,2.0
40,2.0
50,2.0
60,3.0
70,4.0
80,4.0
90,6.0
100,7.0
110,10.0
120,13.0
130,16.0
140,21.0
150,24.0
160,29.0
170,36.0
180,43.0
190,54.0
200,66.0
210,82.0
220,103.0
230,127.0
240,155.0
250,197.0
260,238.0
270,297.0
280,373.0
290,448.0
300,555.0
310,693.0
320,865.0
330,1062.0
340,1304.0
350,1611.0
360,1992.0
370,2433.0
380,3000.0
390,3607.0
400,4330.0
410,5170.0
420,6204.0
430,7249.0
440,8466.0
450,9839.0
460,11364.0
470,13016.0
480,14772.0
490,16507.0
500,18209.0
510,19787.0
520,20766.0
530,21387.0
540,21864.0
550,22236.0
560,22565.0
570,22803.0
580,22964.0
590,23256.0
600,23515.0
610,23714.0
620,23864.0
630,24015.0
640,24178.0
650,24286.0
660,24374.0
670,24461.0
680,24516.0
690,24555.0
700,24583.0
710,24608.0
720,24624.0
730,24634.0
740,24640.0
750,24643.0
760,24644.0
770,24646.0
780,24650.0
790,24651.0
800,24653.0
810,24653.0
820,24654.0
830,24654.0
840,24654.0
850,24654.0
860,24654.0
870,24655.0
880,24655.0
890,24655.0
900,24655.0
910,24655.0
920,24655.0
930,24655.0
940,24655.0
950,24655.0
960,24655.0
970,24655.0
980,24655.0
990,24655.0
1000,24655.0
1010,24655.0
1020,24656.0
1030,24656.0
1040,24656.0
1050,24656.0
1060,24656.0
1070,24656.0
1080,24657.0
1090,24657.0
1100,24657.0
1110,24657.0
1120,24657.0
1130,24657.0
1140,24657.0
1150,24657.0
1160,24657.0
1170,24657.0
1180,24657.0
1190,24657.0
1200,24657.0
1210,24655.0
1220,24655.0
1230,24655.0
1240,24655.0
1250,24655.0
1260,24655.0
1270,24655.0
1280,24655.0
1290,24655.0
1300,24655.0
1310,24655.0
1320,24655.0
1330,24655.0
1340,24655.0
1350,24655.0
1360,24654.0
1370,24654.0
1380,24654.0
1390,24654.0
1400,24654.0
1410,24654.0
1420,24654.0
1430,24655.0
1440,24655.0
1450,24655.0
1460,24655.0
1470,24655.0
1480,24655.0
1490,24655.0
1500,24655.0
