0;10;20;30;40;50;60;70;80;90;100;110;120;130;140;150;160;170;180;190;200;210;220;230;240;250;260;270;280;290;300;310;320;330;340;350;360;370;380;390;400;410;420;430;440;450;460;470;480;490;500;510;520;530;540;550;560;570;580;590;600;610;620;630;640;650;660;670;680;690;700;710;720;730;740;750;760;770;780;790;800;810;820;830;840;850;860;870;880;890;900;910;920;930;940;950;960;970;980;990;1000;1010;1020;1030;1040;1050;1060;1070;1080;1090;1100;1110;1120;1130;1140;1150;1160;1170;1180;1190;1200;1210;1220;1230;1240;1250;1260;1270;1280;1290;1300;1310;1320;1330;1340;1350;1360;1370;1380;1390;1400;1410;1420;1430;1440;1450;1460;1470;1480;1490;1500
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;3;4;4;5;6;7;10;12;16;23;26;31;35;39;52;64;71;91;110;139;167;199;235;291;358;418;503;587;686;788;890;995;1099;1219;1311;1390;1467;1523;1570;1601;1635;1662;1677;1693;1702;1707;1714;1714;1717;1720;1721;1724;1726;1727;1727;1727;1728;1728;1728;1728;1728;1729;1729;1729;1729;1729;1730;1730;1730;1730;1730;1730;1730;1730;1730;1730;1730;1730;1730;1730;1730;1730;1730;1730;1730;1730;1730;1730;1730;1730;1730;1730;1730;1730;1730;1730;1730;1730;1730;1730;1730;1730;1730;1730;1730;1731;1731;1731;1731;1731;1731;1731;1732;1732;1732;1732;1732;1732;1733;1733;1733;1733;1733;1733;1733;1733;1733;1733;1733;1733;1733
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;3;3;4;5;6;8;10;13;16;19;27;33;36;47;55;67;88;111;135;165;191;240;294;355;432;514;612;718;853;961;1095;1221;1357;1472;1571;1666;1750;1816;1875;1916;1961;1998;2024;2038;2054;2062;2070;2076;2077;2079;2084;2087;2087;2089;2090;2090;2090;2091;2092;2092;2092;2093;2094;2094;2094;2094;2094;2094;2094;2094;2094;2094;2094;2094;2094;2094;2094;2094;2094;2094;2094;2094;2094;2094;2094;2094;2094;2094;2094;2094;2094;2094;2094;2094;2094;2094;2094;2094;2094;2095;2095;2095;2095;2095;2095;2095;2095;2095;2095;2095;2095;2095;2095;2095;2095;2095;2095;2095;2095;2095;2095;2096;2096;2096;2096;2096;2096;2096;2096;2096;2096;2096;2096
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;3;4;4;6;7;10;12;15;19;25;33;41;53;68;86;103;126;150;186;217;256;309;357;437;520;599;697;798;893;1004;1081;1155;1226;1286;1333;1362;1399;1417;1439;1453;1468;1477;1486;1491;1492;1496;1498;1500;1503;1504;1504;1505;1505;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1506;1507;1507;1507;1507;1507
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;3;4;5;7;8;9;12;17;19;23;26;33;38;48;63;79;97;115;136;160;197;231;277;321;375;430;490;533;587;628;665;691;722;742;761;780;792;800;811;818;819;823;825;825;825;825;825;825;825;826;826;826;826;826;826;826;826;827;827;827;827;827;827;827;827;827;827;827;827;827;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826;826
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;4;6;6;7;9;12;13;17;21;24;32;37;48;59;71;89;111;140;172;212;256;323;377;443;532;621;723;832;961;1101;1249;1374;1524;1632;1732;1818;1894;1965;2014;2056;2084;2108;2125;2132;2143;2146;2150;2152;2154;2156;2157;2157;2158;2159;2159;2162;2162;2162;2162;2162;2162;2162;2162;2162;2162;2162;2162;2162;2162;2163;2163;2163;2163;2163;2163;2163;2163;2163;2163;2163;2163;2163;2163;2163;2163;2163;2163;2163;2163;2163;2163;2163;2163;2163;2163;2163;2163;2163;2163;2163;2163;2163;2163;2164;2164;2164;2164;2164;2165;2165;2165;2165;2165;2165;2165;2165;2165;2165;2165;2165;2165;2165;2165;2165;2165;2165;2165;2165;2165;2165;2165;2165
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;3;4;6;7;8;12;12;17;20;25;32;41;51;64;75;94;120;147;177;211;256;313;373;453;511;610;708;812;936;1046;1140;1279;1381;1463;1542;1609;1671;1718;1747;1773;1797;1810;1823;1831;1841;1849;1853;1856;1858;1859;1860;1860;1860;1860;1860;1860;1860;1860;1860;1860;1860;1860;1860;1860;1860;1860;1860;1860;1860;1860;1860;1860;1860;1860;1860;1860;1860;1860;1860;1860;1860;1860;1860;1861;1861;1861;1861;1861;1862;1862;1862;1862;1862;1862;1862;1862;1862;1862;1862;1862;1862;1862;1862;1862;1862;1862;1862;1862;1862;1862;1862;1862;1862;1862;1862;1862;1862;1862;1862;1862;1862;1862;1862;1862;1862;1862;1862;1862;1862
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;3;4;4;5;5;8;10;13;15;17;23;27;34;43;51;61;67;82;105;125;151;191;224;277;342;399;480;569;667;781;888;1025;1149;1284;1399;1526;1644;1750;1813;1883;1942;1982;2013;2035;2058;2069;2080;2089;2097;2101;2105;2108;2111;2113;2114;2114;2114;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2115;2116;2116;2116
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;3;4;4;5;7;8;10;11;14;17;21;25;29;35;39;49;55;69;76;92;114;130;148;164;181;198;225;244;259;282;300;316;328;342;352;356;360;365;366;366;366;367;367;367;367;367;367;368;368;368;368;368;369;369;369;369;369;369;369;369;369;369;369;369;369;369;369;369;369;369;369;369;369;369;369;369;369;369;369;369;369;369;369;369;369;369;369;369;369;369;369;369;369;369;369;369;369;369;370;370;370;370;370;370;370;370;370;370;370;370;370;370;370;370;370;370;370;370;370;370;370;370;370;370;370;370;370;370
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;3;4;4;4;5;5;6;9;11;11;17;21;27;33;41;50;58;74;86;111;130;150;178;207;249;278;313;351;386;419;435;456;478;499;513;525;533;540;543;550;555;562;563;564;564;566;566;566;566;566;566;566;566;566;566;566;566;566;566;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;567;568;568;568;568;568
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;3;4;4;4;5;6;9;12;13;20;24;28;36;43;51;57;71;85;104;122;145;174;202;236;263;293;339;371;411;434;467;484;504;518;529;540;544;551;553;555;555;557;557;558;559;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;3;4;5;7;7;9;11;15;19;24;34;40;50;61;68;94;112;131;162;202;238;307;381;471;561;686;803;961;1164;1371;1596;1832;2064;2333;2566;2789;2992;3172;3316;3473;3586;3687;3762;3811;3865;3900;3924;3944;3971;3981;3989;3996;4000;4001;4002;4003;4004;4004;4005;4005;4007;4007;4007;4007;4007;4007;4007;4007;4007;4007;4007;4007;4007;4006;4006;4006;4006;4006;4006;4006;4006;4006;4006;4006;4006;4006;4006;4006;4006;4006;4006;4006;4006;4006;4006;4006;4006;4006;4006;4006;4006;4006;4006;4005;4005;4005;4005;4005;4005;4005;4005;4005;4005;4005;4005;4005;4005;4005;4005;4005;4005;4005;4005;4005;4005;4005;4005;4006;4006;4006;4006;4006;4006
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;3;4;5;5;7;8;10;12;14;19;30;33;42;50;59;71;86;100;119;141;175;207;255;297;345;391;448;500;552;618;671;727;766;797;815;838;853;869;882;889;894;899;901;905;906;908;908;909;909;909;909;909;909;910;910;910;910;910;910;910;910;910;910;910;910;910;910;910;910;910;910;910;910;910;910;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911;911
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;3;5;6;8;12;12;14;19;22;25;35;42;47;58;68;76;101;120;140;166;198;230;270;307;336;365;389;420;449;474;486;495;504;515;518;525;530;532;535;536;536;538;538;539;539;539;539;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540;540
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;3;5;6;7;9;11;12;13;16;18;22;23;24;25;28;32;32;36;37;37;38;38;39;40;40;40;41;41;41;41;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;43;43;43;43;43;43
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;3;3;3;4;5;6;8;10;13;15;19;23;26;30;39;45;57;72;86;99;120;143;165;184;217;251;284;305;347;374;400;431;459;478;493;504;511;518;525;534;539;542;543;543;543;543;544;544;544;544;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545;545
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;3;5;5;7;8;11;13;14;19;24;29;37;44;54;65;82;100;126;152;195;237;290;344;409;476;548;625;725;820;921;1012;1089;1153;1209;1256;1303;1343;1364;1390;1412;1426;1438;1444;1455;1456;1458;1460;1462;1463;1463;1464;1465;1466;1466;1466;1466;1466;1466;1466;1466;1466;1466;1466;1466;1466;1466;1466;1466;1466;1466;1466;1466;1466;1466;1466;1466;1466;1466;1466;1466;1466;1467;1467;1467;1467;1467;1467;1467;1467;1467;1467;1467;1467;1467;1467;1467;1467;1467;1467;1467;1467;1467;1467;1468;1468;1468;1468;1468;1468;1468;1468;1468;1468;1468;1468;1468;1468;1468;1468;1468;1468;1468;1468;1468;1468
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;3;4;6;8;10;12;15;18;20;27;32;38;48;57;70;85;100;123;142;164;198;253;299;351;397;445;507;567;614;673;712;748;785;809;843;865;873;884;893;897;901;907;909;910;911;912;913;914;915;918;918;918;918;919;920;920;920;920;920;920;920;920;920;921;921;921;921;921;921;921;921;921;921;921;921;921;921;921;921;921;921;921;921;921;921;921;921;921;921;921;921;921;921;921;921;921;921;921;921;921;921;921;921;921;921;921;921;921;921;921;922;922;922;922;922;922;922;922;922;922;922;922;922;922;922;922;922;922;922;922;922;922
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;3;4;4;4;6;7;10;11;14;20;25;31;35;41;48;55;66;79;90;99;108;119;128;138;146;153;162;168;170;175;176;178;178;179;180;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181;181
