time,median
0,0.0
10,1.0
20,1.0
30,1.0
40,1.0
50,1.0
60,1.0
70,1.0
80,1.0
90,1.0
100,1.0
110,1.0
120,2.0
130,2.0
140,3.0
150,4.0
160,4.0
170,5.0
180,6.0
190,8.0
200,9.0
210,12.0
220,14.0
230,17.0
240,20.0
250,27.0
260,32.0
270,38.0
280,48.0
290,62.0
300,76.0
310,94.0
320,120.0
330,143.0
340,173.0
350,213.0
360,264.0
370,322.0
380,383.0
390,479.0
400,556.0
410,683.0
420,810.0
430,952.0
440,1105.0
450,1283.0
460,1493.0
470,1660.0
480,1850.0
490,2015.0
500,2144.0
510,2270.0
520,2385.0
530,2519.0
540,2652.0
550,2831.0
560,2966.0
570,3079.0
580,3178.0
590,3256.0
600,3320.0
610,3369.0
620,3409.0
630,3431.0
640,3441.0
650,3447.0
660,3456.0
670,3457.0
680,3461.0
690,3463.0
700,3465.0
710,3465.0
720,3466.0
730,3466.0
740,3467.0
750,3467.0
760,3467.0
770,3468.0
780,3468.0
790,3468.0
800,3468.0
810,3468.0
820,3468.0
830,3468.0
840,3468.0
850,3468.0
860,3468.0
870,3468.0
880,3468.0
890,3468.0
900,3468.0
910,3469.0
920,3469.0
930,3469.0
940,3469.0
950,3469.0
960,3469.0
970,3469.0
980,3469.0
990,3469.0
1000,3470.0
1010,3470.0
1020,3470.0
1030,3470.0
1040,3470.0
1050,3470.0
1060,3470.0
1070,3470.0
1080,3470.0
1090,3470.0
1100,3470.0
1110,3470.0
1120,3470.0
1130,3470.0
1140,3470.0
1150,3470.0
1160,3470.0
1170,3470.0
1180,3470.0
1190,3470.0
1200,3470.0
1210,3470.0
1220,3470.0
1230,3470.0
1240,3470.0
1250,3470.0
1260,3470.0
1270,3470.0
1280,3470.0
1290,3470.0
1300,3470.0
1310,3470.0
1320,3470.0
1330,3470.0
1340,3470.0
1350,3470.0
1360,3470.0
1370,3470.0
1380,3470.0
1390,3470.0
1400,3470.0
1410,3470.0
1420,3470.0
1430,3470.0
1440,3470.0
1450,3470.0
1460,3470.0
1470,3470.0
1480,3470.0
1490,3470.0
1500,3470.0
