0;10;20;30;40;50;60;70;80;90;100;110;120;130;140;150;160;170;180;190;200;210;220;230;240;250;260;270;280;290;300;310;320;330;340;350;360;370;380;390;400;410;420;430;440;450;460;470;480;490;500;510;520;530;540;550;560;570;580;590;600;610;620;630;640;650;660;670;680;690;700;710;720;730;740;750;760;770;780;790;800;810;820;830;840;850;860;870;880;890;900;910;920;930;940;950;960;970;980;990;1000;1010;1020;1030;1040;1050;1060;1070;1080;1090;1100;1110;1120;1130;1140;1150;1160;1170;1180;1190;1200;1210;1220;1230;1240;1250;1260;1270;1280;1290;1300;1310;1320;1330;1340;1350;1360;1370;1380;1390;1400;1410;1420;1430;1440;1450;1460;1470;1480;1490;1500
0;1;1;1;1;1;1;1;1;1;1;1;2;2;3;4;5;8;9;14;19;22;27;34;42;53;69;88;109;124;159;200;240;307;382;477;589;723;878;1078;1285;1565;1891;2260;2734;3231;3777;4401;5107;5832;6543;7261;8001;8643;9262;9777;10199;10551;10853;11101;11317;11481;11585;11674;11746;11794;11827;11860;11874;11891;11901;11906;11914;11919;11923;11926;11926;11926;11926;11927;11927;11928;11928;11928;11928;11928;11928;11929;11930;11930;11930;11930;11930;11930;11930;11930;11930;11930;11930;11930;11930;11930;11930;11930;11930;11930;11930;11930;11930;11930;11930;11930;11930;11930;11930;11930;11930;11930;11930;11930;11930;11929;11929;11929;11929;11929;11929;11929;11930;11930;11930;11930;11930;11930;11930;11930;11929;11929;11929;11929;11929;11929;11930;11930;11930;11930;11930;11930;11930;11930;11930
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;3;4;6;6;10;14;15;20;28;32;37;48;62;70;83;99;123;147;179;207;245;280;325;373;429;469;513;563;596;633;663;697;722;741;754;769;775;780;783;790;791;796;799;801;802;802;802;802;802;803;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804;804
0;1;1;1;1;1;1;1;1;1;1;1;2;2;3;3;6;6;9;11;14;16;18;23;29;36;42;50;56;72;85;109;130;158;195;243;293;352;407;467;546;639;729;832;920;1027;1108;1170;1240;1304;1360;1406;1439;1458;1477;1490;1504;1517;1523;1526;1528;1530;1531;1533;1533;1535;1535;1536;1536;1536;1536;1538;1538;1538;1538;1538;1539;1539;1539;1539;1539;1539;1539;1539;1539;1539;1539;1539;1539;1539;1539;1539;1539;1539;1539;1539;1539;1539;1539;1539;1539;1539;1539;1539;1539;1539;1539;1539;1539;1539;1540;1540;1540;1540;1540;1540;1541;1541;1541;1541;1541;1541;1541;1541;1541;1541;1541;1541;1541;1541;1541;1541;1541;1541;1541;1542;1542;1542;1542;1543;1543;1543;1543;1543;1543;1544;1544;1544;1544;1544;1544
0;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;3;3;4;5;7;11;11;12;12;15;15;22;29;36;43;52;68;85;100;126;152;179;216;258;310;372;438;508;582;666;757;868;952;1040;1120;1194;1242;1289;1323;1354;1373;1385;1401;1411;1420;1423;1431;1435;1439;1440;1444;1445;1445;1446;1446;1446;1446;1446;1447;1447;1447;1447;1447;1447;1447;1447;1447;1447;1447;1447;1447;1447;1447;1448;1448;1448;1448;1448;1448;1448;1448;1448;1448;1448;1448;1448;1448;1448;1448;1448;1448;1448;1448;1449;1449;1449;1449;1449;1449;1449;1449;1449;1449;1449;1449;1449;1449;1449;1449;1449;1449;1449;1449;1449;1449;1449;1449;1449;1449;1450;1450;1450;1450;1450;1450;1450;1450;1450;1450;1450;1450;1450;1450;1450;1450
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;3;4;5;6;6;11;15;18;19;26;36;42;49;61;79;92;113;140;161;188;224;254;300;345;383;433;466;506;552;584;622;644;659;674;688;692;697;698;703;706;706;707;708;709;712;713;713;715;715;715;716;716;717;717;717;717;717;717;717;717;717;717;717;717;717;717;717;717;717;717;717;717;717;717;717;717;717;717;717;717;717;717;717;717;717;717;717;717;717;717;717;717;717;717;718;718;718;718;718;718;718;718;718;718;718;718;718;718;718;718;718;718;718;718;718;718;718;718;718;718;718;718;718;719;719;719;719;719;719;719;719
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;3;5;6;7;11;12;15;17;24;30;40;48;58;73;88;107;128;146;173;207;246;287;334;368;405;446;485;506;532;554;578;588;599;606;611;621;626;627;628;628;629;631;631;631;634;634;634;634;635;635;635;635;635;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;636;637;637;637;637;637;637
0;1;1;1;1;1;1;1;1;1;1;2;2;3;3;5;6;6;8;11;14;15;21;27;35;41;48;61;74;85;115;141;162;207;241;297;361;447;536;645;744;875;1019;1199;1322;1475;1613;1760;1881;1980;2060;2129;2186;2233;2264;2286;2312;2329;2343;2353;2359;2370;2377;2381;2383;2385;2387;2387;2387;2388;2388;2389;2390;2390;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2390;2390;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2391;2392;2392;2392
0;1;1;1;1;1;1;1;1;1;1;2;2;2;3;4;5;6;8;10;11;15;19;26;31;37;44;62;76;92;116;141;172;213;265;312;383;469;551;657;809;992;1171;1406;1647;1935;2247;2545;2866;3205;3504;3788;4030;4246;4441;4580;4712;4820;4908;4978;5037;5070;5103;5118;5136;5150;5158;5162;5165;5170;5173;5175;5175;5177;5177;5177;5176;5176;5176;5176;5176;5176;5176;5176;5176;5176;5176;5176;5176;5176;5176;5176;5176;5176;5176;5176;5176;5176;5176;5176;5176;5176;5176;5176;5176;5176;5176;5176;5177;5178;5178;5178;5179;5179;5179;5179;5179;5179;5179;5179;5179;5180;5180;5180;5180;5180;5180;5180;5180;5180;5180;5180;5180;5180;5180;5180;5180;5180;5180;5180;5180;5180;5180;5180;5180;5180;5180;5180;5180;5180;5180
0;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;3;4;4;6;8;10;10;11;12;16;20;25;35;39;48;55;71;92;106;134;167;197;254;313;380;459;557;674;797;956;1120;1300;1500;1712;1924;2158;2399;2606;2786;2983;3146;3284;3390;3471;3544;3607;3648;3669;3700;3715;3727;3730;3738;3743;3744;3747;3747;3750;3750;3750;3750;3752;3752;3753;3753;3753;3753;3753;3753;3753;3754;3754;3754;3754;3754;3753;3753;3753;3753;3753;3753;3753;3753;3753;3753;3753;3753;3754;3755;3755;3755;3755;3755;3755;3755;3755;3755;3755;3755;3755;3755;3755;3755;3755;3755;3755;3755;3755;3755;3755;3756;3756;3756;3756;3756;3756;3756;3757;3757;3757;3756;3756;3756;3756;3756;3756;3756;3756;3756;3756;3756;3756;3756;3756;3756
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;4;7;8;9;11;12;17;23;24;31;40;52;64;82;100;119;146;170;211;253;303;372;444;538;622;723;854;969;1088;1230;1361;1472;1591;1668;1755;1823;1877;1920;1959;1985;2009;2022;2035;2044;2053;2055;2058;2060;2061;2063;2063;2064;2065;2066;2066;2067;2068;2068;2068;2068;2068;2068;2068;2068;2068;2068;2068;2068;2068;2068;2068;2068;2068;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2066;2067;2067;2067;2067;2067;2067;2068
