0;10;20;30;40;50;60;70;80;90;100;110;120;130;140;150;160;170;180;190;200;210;220;230;240;250;260;270;280;290;300;310;320;330;340;350;360;370;380;390;400;410;420;430;440;450;460;470;480;490;500;510;520;530;540;550;560;570;580;590;600;610;620;630;640;650;660;670;680;690;700;710;720;730;740;750;760;770;780;790;800;810;820;830;840;850;860;870;880;890;900;910;920;930;940;950;960;970;980;990;1000;1010;1020;1030;1040;1050;1060;1070;1080;1090;1100;1110;1120;1130;1140;1150;1160;1170;1180;1190;1200;1210;1220;1230;1240;1250;1260;1270;1280;1290;1300;1310;1320;1330;1340;1350;1360;1370;1380;1390;1400;1410;1420;1430;1440;1450;1460;1470;1480;1490;1500
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;3;5;5;5;7;9;11;16;19;21;26;34;41;51;63;77;98;123;151;182;215;269;330;400;476;569;666;775;891;1015;1143;1276;1380;1486;1588;1682;1738;1789;1843;1888;1922;1941;1959;1975;1984;1992;1994;1998;2001;2002;2004;2004;2005;2005;2005;2005;2005;2005;2006;2006;2006;2006;2006;2006;2006;2006;2006;2006;2006;2006;2006;2006;2006;2006;2006;2006;2006;2006;2006;2006;2006;2006;2006;2006;2007;2007;2007;2007;2007;2007;2007;2008;2008;2008;2008;2008;2008;2008;2008;2008;2008;2008;2008;2008;2008;2008;2008;2008;2008;2008;2008;2008;2008;2008;2008;2008;2008;2008;2008;2008;2008;2008;2008;2008;2008;2008;2008;2008;2008;2008;2008
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;4;6;6;7;9;13;17;21;23;30;38;48;58;74;90;109;129;150;176;198;227;262;303;329;365;394;414;441;454;473;484;497;503;515;518;518;519;523;523;524;525;525;526;526;526;526;526;527;527;527;528;528;528;528;528;528;529;529;529;529;529;529;529;529;529;529;529;529;529;529;529;529;529;529;529;529;529;529;529;529;529;529;529;529;529;529;529;529;529;529;529;529;529;529;529;529;529;529;529;529;530;530;530;530;530;530;530;530;530;530;530;530;530;530;530;530;530;530;530;530;530;530;530;530;530;530;530;530;531
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;3;4;5;6;6;7;9;10;13;17;21;23;30;38;49;59;72;83;104;119;146;181;214;245;283;314;354;387;429;460;483;510;530;541;549;559;566;575;582;583;584;585;587;587;588;589;589;589;589;590;590;590;590;590;590;590;590;590;590;590;590;590;590;590;590;590;590;591;591;591;591;591;591;591;591;591;591;591;591;591;591;591;591;591;591;591;591;591;591;591;592;592;592;592;592;592;592;592;592;592;592;592;592;592;592;592;592;592;592;592;592;592;592;592;592;592;592;592;592;592;592;592;592;592;592;592;592;592;592;592;592;592;592
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;4;5;6;6;6;8;12;13;17;17;20;26;30;33;40;43;51;60;71;79;93;102;111;121;125;135;139;149;152;152;157;159;160;163;164;166;166;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;167;168;168;168;168;168;169;169;169
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;3;3;4;6;7;10;13;16;17;23;25;28;34;41;48;56;68;76;81;86;90;96;98;101;103;105;107;112;114;114;115;115;116;116;116;116;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;3;5;5;6;7;9;12;14;17;20;23;27;33;39;45;53;63;69;76;83;90;97;100;104;106;110;113;116;120;121;122;122;122;123;124;124;124;125;125;125;125;125;125;125;125;125;125;125;125;125;125;125;125;125;125;125;125;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;3;3;3;3;3;3;4;5;5;6;7;8;9;12;14;17;18;20;22;24;27;28;28;31;32;32;32;32;32;32;32;32;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;3;3;5;8;8;11;13;18;20;26;30;33;40;50;65;80;101;127;153;185;231;275;340;401;472;556;637;729;806;892;986;1059;1127;1201;1250;1298;1335;1362;1389;1409;1429;1440;1456;1462;1464;1468;1473;1474;1475;1476;1479;1479;1479;1479;1479;1479;1479;1479;1479;1479;1479;1480;1480;1480;1480;1480;1480;1480;1480;1480;1480;1480;1480;1480;1480;1480;1481;1481;1481;1481;1481;1481;1481;1481;1481;1481;1481;1481;1481;1481;1481;1481;1481;1481;1481;1481;1481;1481;1481;1481;1481;1481;1481;1481;1481;1481;1481;1481;1481;1481;1481;1481;1481;1481;1481;1481;1482;1482;1482;1482;1482;1482;1483;1483;1483;1483;1483;1483;1483;1484;1484
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;3;4;5;6;8;8;9;13;17;21;26;36;47;57;74;90;116;145;183;227;265;324;396;486;586;717;872;1049;1262;1447;1673;1922;2157;2421;2663;2913;3143;3326;3488;3609;3713;3807;3879;3943;3990;4025;4043;4061;4080;4088;4099;4107;4111;4113;4113;4115;4115;4116;4117;4117;4117;4117;4117;4118;4118;4118;4118;4118;4118;4118;4118;4118;4118;4118;4118;4118;4118;4118;4118;4118;4118;4118;4118;4118;4118;4118;4118;4118;4118;4118;4118;4118;4118;4118;4118;4118;4118;4118;4118;4118;4118;4118;4118;4118;4119;4119;4119;4119;4119;4119;4119;4119;4119;4119;4119;4119;4119;4119;4119;4119;4119;4119;4119;4119;4119;4119;4119;4120;4120;4120;4120;4120;4120
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;3;4;5;7;9;11;17;18;21;24;30;38;44;53;65;81;97;115;138;161;183;216;244;287;323;361;398;430;467;490;519;539;560;566;574;579;587;594;599;601;603;603;605;606;607;607;608;608;608;609;609;609;609;609;609;610;610;610;610;610;610;610;611;611;611;611;611;611;611;611;611;611;611;611;611;611;611;611;611;611;611;611;611;611;610;610;610;610;610;610;610;611;611;611;611;611;611;611;611;611;611;611;611;611;611;611;611;611;611;611;611;611;611;611;611;611;611;611;611;611;611;611;611;611;611;611;611;611;611
