time,median
0,0.0
10,1.0
20,2.0
30,2.0
40,2.0
50,3.0
60,3.0
70,4.0
80,5.0
90,6.0
100,8.0
110,10.0
120,13.0
130,17.0
140,21.0
150,24.0
160,27.0
170,34.0
180,42.0
190,50.0
200,63.0
210,77.0
220,94.0
230,115.0
240,145.0
250,174.0
260,215.0
270,262.0
280,329.0
290,399.0
300,480.0
310,601.0
320,743.0
330,924.0
340,1126.0
350,1377.0
360,1689.0
370,2054.0
380,2530.0
390,3067.0
400,3691.0
410,4444.0
420,5357.0
430,6332.0
440,7479.0
450,8737.0
460,10071.0
470,11484.0
480,13022.0
490,14500.0
500,16006.0
510,17500.0
520,18947.0
530,20246.0
540,21371.0
550,22143.0
560,22620.0
570,22984.0
580,23294.0
590,23504.0
600,23693.0
610,23904.0
620,24065.0
630,24153.0
640,24246.0
650,24310.0
660,24360.0
670,24388.0
680,24415.0
690,24430.0
700,24448.0
710,24457.0
720,24469.0
730,24477.0
740,24480.0
750,24482.0
760,24485.0
770,24485.0
780,24485.0
790,24485.0
800,24485.0
810,24489.0
820,24489.0
830,24489.0
840,24491.0
850,24493.0
860,24493.0
870,24493.0
880,24493.0
890,24493.0
900,24493.0
910,24492.0
920,24492.0
930,24492.0
940,24492.0
950,24492.0
960,24492.0
970,24492.0
980,24492.0
990,24492.0
1000,24492.0
1010,24492.0
1020,24492.0
1030,24493.0
1040,24493.0
1050,24494.0
1060,24494.0
1070,24494.0
1080,24494.0
1090,24494.0
1100,24494.0
1110,24494.0
1120,24494.0
1130,24494.0
1140,24494.0
1150,24494.0
1160,24494.0
1170,24494.0
1180,24494.0
1190,24494.0
1200,24494.0
1210,24495.0
1220,24495.0
1230,24495.0
1240,24495.0
1250,24495.0
1260,24495.0
1270,24495.0
1280,24495.0
1290,24495.0
1300,24495.0
1310,24495.0
1320,24495.0
1330,24495.0
1340,24495.0
1350,24495.0
1360,24492.0
1370,24492.0
1380,24492.0
1390,24492.0
1400,24492.0
1410,24492.0
1420,24492.0
1430,24492.0
1440,24492.0
1450,24492.0
1460,24492.0
1470,24492.0
1480,24492.0
1490,24492.0
1500,24492.0
