time,median
0,0.0
10,1.0
20,1.0
30,1.0
40,1.0
50,1.0
60,1.0
70,1.0
80,1.0
90,1.0
100,1.0
110,1.0
120,1.0
130,1.0
140,1.0
150,1.0
160,1.0
170,1.0
180,1.0
190,1.0
200,1.0
210,1.0
220,1.0
230,1.0
240,1.0
250,1.0
260,1.0
270,1.0
280,1.0
290,1.0
300,1.0
310,1.0
320,2.0
330,2.0
340,2.0
350,3.0
360,3.0
370,5.0
380,5.0
390,6.0
400,8.0
410,10.0
420,12.0
430,16.0
440,18.0
450,20.0
460,22.0
470,24.0
480,25.0
490,28.0
500,28.0
510,30.0
520,31.0
530,33.0
540,37.0
550,39.0
560,42.0
570,43.0
580,44.0
590,45.0
600,45.0
610,45.0
620,45.0
630,45.0
640,45.0
650,45.0
660,45.0
670,45.0
680,45.0
690,45.0
700,45.0
710,45.0
720,45.0
730,45.0
740,45.0
750,45.0
760,45.0
770,45.0
780,45.0
790,45.0
800,45.0
810,45.0
820,45.0
830,45.0
840,45.0
850,45.0
860,45.0
870,45.0
880,45.0
890,45.0
900,45.0
910,45.0
920,45.0
930,45.0
940,45.0
950,45.0
960,45.0
970,45.0
980,45.0
990,45.0
1000,45.0
1010,45.0
1020,45.0
1030,45.0
1040,45.0
1050,45.0
1060,45.0
1070,45.0
1080,45.0
1090,45.0
1100,45.0
1110,45.0
1120,45.0
1130,45.0
1140,45.0
1150,45.0
1160,45.0
1170,45.0
1180,45.0
1190,45.0
1200,45.0
1210,45.0
1220,45.0
1230,45.0
1240,45.0
1250,45.0
1260,45.0
1270,45.0
1280,45.0
1290,45.0
1300,45.0
1310,45.0
1320,45.0
1330,45.0
1340,45.0
1350,45.0
1360,45.0
1370,45.0
1380,45.0
1390,45.0
1400,45.0
1410,45.0
1420,45.0
1430,45.0
1440,45.0
1450,45.0
1460,45.0
1470,45.0
1480,46.0
1490,46.0
1500,46.0
