time,median
0,0.0
10,1.0
20,1.0
30,1.0
40,1.0
50,1.0
60,1.0
70,1.0
80,1.0
90,1.0
100,1.0
110,1.0
120,2.0
130,2.0
140,2.0
150,2.0
160,3.0
170,4.0
180,5.0
190,6.0
200,7.0
210,8.0
220,10.0
230,12.0
240,16.0
250,20.0
260,24.0
270,30.0
280,37.0
290,43.0
300,56.0
310,69.0
320,86.0
330,105.0
340,126.0
350,153.0
360,181.0
370,233.0
380,278.0
390,346.0
400,423.0
410,522.0
420,630.0
430,759.0
440,883.0
450,1035.0
460,1190.0
470,1362.0
480,1556.0
490,1728.0
500,1912.0
510,2064.0
520,2145.0
530,2194.0
540,2228.0
550,2250.0
560,2277.0
570,2292.0
580,2301.0
590,2312.0
600,2325.0
610,2331.0
620,2333.0
630,2334.0
640,2338.0
650,2341.0
660,2343.0
670,2343.0
680,2344.0
690,2345.0
700,2345.0
710,2345.0
720,2345.0
730,2345.0
740,2346.0
750,2346.0
760,2346.0
770,2346.0
780,2346.0
790,2346.0
800,2346.0
810,2346.0
820,2346.0
830,2346.0
840,2346.0
850,2346.0
860,2346.0
870,2346.0
880,2346.0
890,2346.0
900,2346.0
910,2346.0
920,2347.0
930,2347.0
940,2347.0
950,2347.0
960,2347.0
970,2348.0
980,2348.0
990,2348.0
1000,2348.0
1010,2348.0
1020,2348.0
1030,2348.0
1040,2348.0
1050,2348.0
1060,2348.0
1070,2348.0
1080,2348.0
1090,2349.0
1100,2349.0
1110,2349.0
1120,2349.0
1130,2349.0
1140,2349.0
1150,2350.0
1160,2350.0
1170,2350.0
1180,2350.0
1190,2350.0
1200,2350.0
1210,2350.0
1220,2350.0
1230,2350.0
1240,2350.0
1250,2350.0
1260,2350.0
1270,2350.0
1280,2350.0
1290,2350.0
1300,2350.0
1310,2350.0
1320,2350.0
1330,2350.0
1340,2350.0
1350,2350.0
1360,2350.0
1370,2350.0
1380,2350.0
1390,2350.0
1400,2350.0
1410,2350.0
1420,2351.0
1430,2351.0
1440,2351.0
1450,2351.0
1460,2351.0
1470,2351.0
1480,2351.0
1490,2351.0
1500,2351.0
